center,name,betweenness,in_degree,out_degree,in_degree_weighted,out_degree_weighted,clustering,avg_incoming_delay_factor,bottleneck_score
IND587103AAB,Bagalkot_Sector4_D (Karnataka),0.0012019821410737866,1,2,1.7058823529411764,3.8408485090812166,0.3333333333333333,1.7058823529411764,0.002050440123008224
IND829122AAA,Ramgarh_HotelPrk_D (Jharkhand),0.0008080585511537919,1,1,2.5161290322580645,2.054054054054054,0.0,2.5161290322580645,0.002033179580322444
IND845305AAA,Raxaul_KairiyaT_D (Bihar),0.0007890360840349189,1,1,2.571428571428572,6.03125,1.0,2.571428571428572,0.002028949930375506
IND486661AAA,Sidhi_Padra_D (Madhya Pradesh),0.0011996043326839274,1,1,1.6875,5.236024844720497,0.0,1.6875,0.0020243323114041275
IND505302AAB,Vemulawada_Central_DPP_2 (Telangana),0.0012162489914129414,2,2,3.3215621059953917,3.068241422883437,0.16666666666666666,1.6607810529976959,0.0020199232806661703
IND574202AAA,Puttur_Darbe_DC (Karnataka),0.0008080585511537919,1,1,2.473684210526316,1.5620723362658844,0.0,2.473684210526316,0.0019988816791699066
IND207247AAB,Aliganj_KaimgnjRD_D (Uttar Pradesh),0.0007910175910264682,2,1,5.049099274709031,2.333333333333333,0.3333333333333333,2.5245496373545153,0.0019969631725669126
IND521185AAA,Nandigama_Chndrlpd_D (Andhra Pradesh),0.0007989436189926653,2,2,4.972027972027972,4.3076923076923075,0.0,2.486013986013986,0.001986185010852395
IND364004AAB,Bhavnagar_ChtrGIDC_IP (Gujarat),0.001215060087218012,1,1,1.6335877862595423,1.9473684210526323,0.0,1.6335877862595423,0.0019849073180507985
IND207302AAA,Jalesar_ChngiDPP_D (Uttar Pradesh),0.0011865263865397024,1,1,1.6667682926829268,5.019807923169267,0.0,1.6667682926829268,0.001977664559516022
IND522647AAA,Vinukonda_Kothapet_D (Andhra Pradesh),0.00119247090751435,1,1,1.6545454545454543,1.5799999999999998,0.0,1.6545454545454543,0.001972997319705561
IND521201AAA,Nuzvid_Ward17_D (Andhra Pradesh),0.0012114933746332232,1,1,1.6226415094339623,1.9392091648189211,0.0,1.6226415094339623,0.0019658194380840982
IND248001AAA,Dehradun (Uttarakhand),0.0011843467288489985,2,1,3.315775690010696,2.042654028436019,0.0,1.657887845005348,0.0019635140460305994
IND571426AAA,Krishnarajpet_MuruPost_D (Karnataka),0.0012019821410737866,2,1,3.251709164818921,1.9112179487179486,0.3333333333333333,1.6258545824094606,0.0019542481720391507
IND263401AAA,Kashipur_BajprDPP_D (Uttarakhand),0.0009909516464737898,2,2,3.939209164818921,3.7597219853317414,0.0,1.9696045824094606,0.001951782903840976
IND576101AAA,Udupi (Karnataka),0.0010064074010078738,2,1,3.8784183296378423,1.9392091648189211,0.6666666666666666,1.9392091648189211,0.00195163445557606
IND184104AAA,Kathua_BOB_D (Jammu & Kashmir),0.0010091815107960427,2,4,3.843773480171618,7.7568366592756846,0.8333333333333334,1.921886740085809,0.0019395325639386782
IND110043AAA,Delhi_Nangli_IP (Delhi),0.0007989436189926653,2,2,4.854185257503335,6.747826086956522,0.0,2.4270926287516676,0.0019391101684452787
IND792103AAB,Namsai_HelipadRD_D (Arunachal Pradesh),0.0008080585511537919,1,1,2.3843843843843846,0.6956521739130435,0.0,2.3843843843843846,0.001926722191039372
IND518422AAB,Atmakur_IndraNgr_D (Andhra Pradesh),0.0007985473175943555,1,1,2.3782051282051277,2.019230769230769,0.0,2.3782051282051277,0.001899109325817345
IND244412AAA,Chandausi_Ganesh_D (Uttar Pradesh),0.0012023784424720965,1,2,1.5727370689655173,2.689209164818921,0.6666666666666666,1.5727370689655173,0.001891025147400889
IND509358AAA,Kadthal_GndhiDPP_D (Telangana),0.0012114933746332232,1,2,1.5555555555555556,3.893358876117497,0.3333333333333333,1.5555555555555556,0.0018845452494294583
IND523201AAA,Addanki_Oilmilrd_D (Andhra Pradesh),0.0011829596739549137,1,1,1.5799999999999998,1.9392091648189211,0.0,1.5799999999999998,0.0018690762848487634
IND431107AAB,Paithan_SantaNGR_D (Maharashtra),0.0011829596739549137,1,1,1.5769230769230769,1.87,0.0,1.5769230769230769,0.0018654364089289023
IND263645AAA,Ranikhet_Subhash_D (Uttarakhand),0.0012019821410737866,2,1,3.1037661268442376,2.054054054054054,0.0,1.5518830634221188,0.0018653357272682654
IND680012AAA,Arimbur_Veluthur_D (Kerala),0.0012114933746332232,1,1,1.526315789473684,1.4385964912280702,0.0,1.526315789473684,0.0018491214665454457
IND210001AAA,Banda_GayatriN_D (Uttar Pradesh),0.0007985473175943555,1,1,2.312937062937063,3.8157894736842106,0.0,2.312937062937063,0.0018469896873729585
IND263002AAA,Nainital_Sookhtal_D (Uttarakhand),0.0012110970732349133,1,1,1.5238702817650185,1.1645569620253164,0.0,1.5238702817650185,0.0018455548382352767
IND563125AAB,Chintamani_Central_D_2 (Karnataka),0.0009199476459432742,2,2,3.9910554561717344,6.115384615384615,0.5,1.9955277280858672,0.0018357810358671236
IND152026AAA,Muktsar_DPC (Punjab),0.00101631493596562,2,4,3.6085640035285986,9.616777911736705,0.5,1.8042820017642993,0.0018337187470870047
IND518501AAA,Nandyal_SrnvsNgr_D (Andhra Pradesh),0.0012114933746332232,1,1,1.5080645161290323,2.7857142857142856,1.0,1.5080645161290323,0.0018270101698097802
IND173025AAA,PaontSahib_Gurudwar_D (Himachal Pradesh),0.0007894323854332288,1,1,2.311111111111111,2.239009900990099,1.0,2.311111111111111,0.001824465957445684
IND245304AAA,Pilkhuwa_HapurRD_D (Uttar Pradesh),0.0007989436189926653,2,2,4.549549549549549,4.357475490196078,0.0,2.2747747747747744,0.0018174167909517833
IND846004AAA,Darbhanga (Bihar),0.0008080585511537919,1,1,2.2448979591836733,1.7916666666666667,0.0,2.2448979591836733,0.0018140089923860635
IND689645AAA,Pthnmthitt_Klskhrpt_D (Kerala),0.0008021140301791443,1,1,2.259259259259259,1.75,0.0,2.259259259259259,0.0018121835496639925
IND786184AAA,Chabua_CollgeRD_D (Assam),0.0008064733455605525,1,2,2.230769230769231,4.3076923076923075,1.0,2.230769230769231,0.001799055924712002
IND827013AAA,Bokaro_KSClny_DC (Jharkhand),0.0004042274262760509,1,1,4.447315855181024,2.1538461538461537,1.0,4.447315855181024,0.0017977270419764998
IND212601AAA,Fatehpur_Kotwali_D (Uttar Pradesh),0.0008080585511537919,1,1,2.2164179104477615,2.312937062937063,0.0,2.2164179104477615,0.001790995445467733
IND802101AAA,Buxar_Sarswati_D (Bihar),0.0008080585511537919,1,2,2.215675675675676,4.4776707032804595,0.6666666666666666,2.215675675675676,0.0017903956763131858
IND201301AAF,Noida_Sec 02_DPC (Uttar Pradesh),0.0008163808805182989,8,2,17.421024114774116,3.9729166666666664,0.1388888888888889,2.1776280143467646,0.0017777738757937265
IND483501AAA,Katni_Bargawan_DC (Madhya Pradesh),0.0007985473175943555,2,1,4.421967785508577,1.9392091648189211,0.6666666666666666,2.2109838927542884,0.001765575256803263
IND400072AAD,Mumbai_Chndivli_PC (Maharashtra),0.0005649614404229334,3,1,9.343223443223444,2.727272727272727,0.0,3.1144078144078144,0.0017595203248922785
IND732202AAA,Manikchak_Enayetpr_D (West Bengal),0.0008140030721284397,1,1,2.1538461538461537,3.0,0.0,2.1538461538461537,0.0017532373861227932
IND695541AAA,Nedumangad_Arsprmbu_D (Kerala),0.0011996043326839277,1,2,1.4545454545454546,4.3076923076923075,0.0,1.4545454545454546,0.0017448790293584403
IND584123AAA,Manvi_APMCYard_D (Karnataka),0.0008100400581453412,1,1,2.1538461538461537,2.1538461538461537,0.0,2.1538461538461537,0.001744701663697658
IND560048AAB,Bengaluru_Hoodi_IP (Karnataka),0.0007902249882298486,4,2,8.812008153137185,3.612367021276596,0.5,2.2030020382842963,0.0017408672597735405
IND563101AAB,Kolar_Ambedkar_D (Karnataka),0.000938970113062147,2,2,3.7074810052600817,3.719063545150502,0.5,1.8537405026300409,0.0017406069293424108
IND786125AAA,Tinusukia_Chrwpaty_D (Assam),0.0008064733455605525,2,1,4.3076923076923075,3.0625,1.0,2.1538461538461537,0.001737019513515036
IND385340AAB,Radhanpur_Santalpr_D (Gujarat),0.0011829596739549137,2,1,2.9256956513054075,1.9392091648189211,0.3333333333333333,1.4628478256527038,0.0017304899868797769
IND424201AAA,Pachora_PcrrdDPP_D (Maharashtra),0.0008033029343740737,1,1,2.1538461538461537,2.1538461538461537,0.0,2.1538461538461537,0.0017301909355749278
IND679303AAA,Sankaramangalam_Central_D_1 (Kerala),0.0012019821410737866,1,1,1.4385964912280702,2.8125,0.0,1.4385964912280702,0.0017291672906675527
IND273304AAA,Nichlaul_Wardno13_D (Uttar Pradesh),0.0007993399203909752,1,1,2.1538461538461537,4.239754098360656,0.0,2.1538461538461537,0.0017216552131497926
IND531001AAA,Anakapalle_Kothuru_D (Andhra Pradesh),0.0007989436189926653,2,2,4.3076923076923075,4.3076923076923075,0.0,2.1538461538461537,0.001720801640907279
IND413517AAA,Udgir_NlgaonRd_D (Maharashtra),0.0007985473175943555,2,2,4.3076923076923075,4.3076923076923075,0.6666666666666666,2.1538461538461537,0.0017199480686647655
IND501101AAB,Vikarabad_Central_DPP_2 (Telangana),0.0007985473175943555,1,2,2.1538461538461537,4.3076923076923075,0.6666666666666666,2.1538461538461537,0.0017199480686647655
IND695609AAA,Pangodu_Central_D_1 (Kerala),0.0007977547147977359,1,1,2.1538461538461537,2.1538461538461537,0.0,2.1538461538461537,0.0017182409241797388
IND606803AAA,Polur_StationRD_D (Tamil Nadu),0.0007985473175943555,1,1,2.15,1.4166666666666665,0.0,2.15,0.0017168767328278641
IND742121AAB,Nowda_ArhamDPP_D (West Bengal),0.00119247090751435,1,2,1.4285714285714286,5.615384615384615,0.3333333333333333,1.4285714285714286,0.001703529867877643
IND577132AAD,Mudigere_HesglDPP_D (Karnataka),0.0007886397826366092,1,1,2.136363636363636,1.9090909090909087,1.0,2.136363636363636,0.0016848213538145738
IND380005AAA,Amd_Chandkheda_Dc (Gujarat),0.0008080585511537919,1,3,2.083333333333333,6.461538461538462,1.0,2.083333333333333,0.001683455314903733
IND177033AAA,Nadaun_Ward6_D (Himachal Pradesh),0.0007910175910264682,1,1,2.1,2.2345211740341355,0.0,2.1,0.0016611369411555833
IND713364AAB,Rupnarayanpur_Salanpur_D (West Bengal),0.0003947161927166144,1,1,4.166666666666666,4.624161073825503,0.0,4.166666666666666,0.0016446508029858932
IND695572AAB,Kallikkad_Mutyvila_D (Kerala),0.0008017177287808344,3,2,6.153846153846154,3.6083916083916083,0.3333333333333333,2.051282051282051,0.001644549187242737
IND590016AAA,Belgaum_Dc (Karnataka),0.0007985473175943555,2,1,4.112542498152255,1.9392091648189211,0.6666666666666666,2.0562712490761275,0.0016420298901961364
IND825301AAA,Hazaribag_BodomBzr_DC (Jharkhand),0.0007985473175943554,1,1,2.054054054054054,2.7045731707317073,0.0,2.054054054054054,0.0016402593550586759
IND689101AAA,Tiruvalla_TKRoad_D (Kerala),0.0012210046081926596,1,2,1.333846153846154,4.3076923076923075,0.3333333333333333,1.333846153846154,0.001628632300466209
IND507303AAA,Sathupally_VidyaNGR_D (Telangana),0.0007894323854332287,1,1,2.053363074811256,2.4,1.0,2.053363074811256,0.001620991310308759
IND760003AAB,Berhampur_Khajuria_I (Orissa),0.0008088511539504116,1,2,2.000082927908005,3.8784183296378423,0.3333333333333333,2.000082927908005,0.0016177693842349078
IND591307AAC,Gokak_Bsavangr_D (Karnataka),0.0007910175910264682,1,2,2.0375,3.8784183296378423,0.3333333333333333,2.0375,0.001611698341716429
IND824101AAA,AurngbadBR_Mahindra_D (Bihar),0.0007989436189926653,2,2,4.034447260057017,3.8784183296378423,0.0,2.0172236300285085,0.0016116479472924978
IND854105AAB,Katihar_Central_D_2 (Bihar),0.000607530043609006,1,2,2.65,4.959617328084227,0.3333333333333333,2.65,0.0016099546155638658
IND680587AAA,Pazhayannur_AlathurRD_D (Kerala),0.001182959673954914,1,2,1.36,3.831964547080826,0.3333333333333333,1.36,0.001608825156578683
IND506314AAA,Rayaparthi_Perkadrd_D (Telangana),0.0011829596739549135,1,1,1.357754890081357,4.0,0.0,1.357754890081357,0.0016061692820813316
IND175015AAA,JognderNgr_Dhelu_D (Himachal Pradesh),0.0007910175910264682,1,1,2.021505376344086,7.263157894736842,0.0,2.021505376344086,0.001599046313042753
IND413709AAA,Shrirampur_DavkharRd_D (Maharashtra),0.0007894323854332288,2,2,4.045150501672241,4.136650386650387,0.3333333333333333,2.0225752508361206,0.0015966864049857697
IND518102AAA,Srisailam_Sishumdr_D (Andhra Pradesh),0.000789036084034919,1,1,2.019230769230769,1.9694656488549618,0.0,2.019230769230769,0.0015932459389166632
IND110092AAC,Delhi_Patparganj_DPC (Delhi),0.0007989436189926653,3,2,5.96522655426765,4.350085305244418,0.3333333333333333,1.98840885142255,0.0015886265637925809
IND508116AAA,Bhuvanagiri_HBColny_D (Telangana),0.0008080585511537919,1,2,1.9642857142857144,3.007390983000739,0.6666666666666666,1.9642857142857144,0.0015872578683378056
IND581334AAA,Honnavar_Prbhtngr_D (Karnataka),0.0008151919763233693,2,3,3.8784183296378423,5.817627494456763,0.3333333333333333,1.9392091648189211,0.0015808277515731268
IND365560AAA,Amreli_MrktYrd_DC (Gujarat),0.0008108326609419609,1,1,1.9473684210526323,1.7142857142857142,0.0,1.9473684210526323,0.0015789899186764507
IND847404AAB,Jhanjharpur_Nagar_D (Bihar),0.0007890360840349189,1,1,2.0,8.48,0.0,2.0,0.0015780721680698378
IND123001AAA,Narnaul_DC (Haryana),0.0008116252637385806,2,1,3.8784183296378423,1.9558823529411768,0.3333333333333333,1.9392091648189211,0.0015739111498404294
IND209625AAA,Farrukhbad_Pnchlght_D (Uttar Pradesh),0.0008108326609419609,2,1,3.8784183296378423,1.3587412587412588,0.3333333333333333,1.9392091648189211,0.0015723741272331635
IND343029AAB,Bhinmal_RwStnDPP_D (Rajasthan),0.0008108326609419609,1,1,1.9392091648189211,1.9392091648189211,0.0,1.9392091648189211,0.0015723741272331635
IND506169AAB,Bhupalpally_JwahrNGR_D (Telangana),0.0008108326609419609,1,1,1.9392091648189211,1.9392091648189211,0.0,1.9392091648189211,0.0015723741272331635
IND370001AAA,Bhuj_DC (Gujarat),0.0007914138924247781,2,3,3.9731458164026314,5.651145602365115,0.3333333333333333,1.9865729082013157,0.0015722013978652146
IND473226AAA,Guna_Raghogrh_D (Madhya Pradesh),0.0007914138924247782,1,2,1.9817073170731707,3.3707036285433496,0.3333333333333333,1.9817073170731707,0.001568350701451542
IND132103AAA,Panipat (Haryana),0.0008080585511537919,2,2,3.8784183296378423,3.8784183296378423,1.0,1.9392091648189211,0.0015669945481077323
IND312601AAA,Nimbahera_MsjidDPP_D (Rajasthan),0.0008080585511537919,1,1,1.9392091648189211,1.9392091648189211,0.0,1.9392091648189211,0.0015669945481077323
IND144601AAA,Kapurthala_DC (Punjab),0.0008080585511537919,1,2,1.9392091648189211,3.8784183296378423,0.6666666666666666,1.9392091648189211,0.0015669945481077323
IND821109AAA,Mohania_Bhabua_D (Bihar),0.0008080585511537919,1,1,1.9392091648189211,5.077651515151516,0.0,1.9392091648189211,0.0015669945481077323
IND124001AAB,Rohtak (Haryana),0.0008080585511537919,1,1,1.9392091648189211,1.9392091648189211,0.0,1.9392091648189211,0.0015669945481077323
IND250611AAA,Baraut_SrnprHwy_D (Uttar Pradesh),0.0008080585511537919,1,1,1.9392091648189211,1.9028213166144199,0.0,1.9392091648189211,0.0015669945481077323
IND721133AAA,Keshiary_MdnprDPP_D (West Bengal),0.0008080585511537919,1,1,1.9392091648189211,1.9392091648189211,0.0,1.9392091648189211,0.0015669945481077323
IND504251AAA,Bellmpalli_BasthDPP_D (Telangana),0.0008080585511537919,1,2,1.9392091648189211,3.8784183296378423,1.0,1.9392091648189211,0.0015669945481077323
IND723131AAA,Manbazar_Central_DPP_1 (West Bengal),0.0008080585511537919,1,1,1.9392091648189211,1.3331653225806452,0.0,1.9392091648189211,0.0015669945481077323
IND344001AAA,Barmer_Nehru3PL_D (Rajasthan),0.0008080585511537919,1,3,1.9392091648189211,4.651013276488972,0.6666666666666666,1.9392091648189211,0.0015669945481077323
IND632301AAA,Arani_KrthiKyn_D (Tamil Nadu),0.0008080585511537919,1,1,1.9375,2.15,0.0,1.9375,0.0015656134428604718
IND571111AAB,Gundlupet_Swamylyt_D (Karnataka),0.0008175697847132284,1,1,1.9148550724637683,1.7096774193548387,0.0,1.9148550724637683,0.0015655276493512363
IND518401AAA,Nandikotkr_UmarDPP_D (Andhra Pradesh),0.0008080585511537919,1,1,1.935483870967742,2.3782051282051277,0.0,1.935483870967742,0.0015639842925557264
IND848101AAA,Samastipur_Haripur_D (Bihar),0.0007985473175943555,2,1,3.9142091648189212,4.222222222222222,0.6666666666666666,1.9571045824094606,0.001562840614534696
IND277201AAA,Bariya_BgnprDPP_D (Uttar Pradesh),0.0008040955371706935,1,1,1.9392091648189211,2.4545454545454546,0.0,1.9392091648189211,0.0015593094350714021
IND251001AAA,Muzaffrngr_MhmodNgr_D (Uttar Pradesh),0.0008072659483571722,1,1,1.930565088080531,1.8958333333333328,0.0,1.930565088080531,0.0015584794566945775
IND328001AAA,Dholpur_GtRoad_D (Rajasthan),0.0008170413828488153,3,3,5.696600147819661,5.460387938053973,0.5,1.8988667159398869,0.0015514526874371136
IND581110AAE,Haveri_GuttalRD_D (Karnataka),0.0007985473175943555,2,2,3.8846153846153846,4.0174825174825175,0.6666666666666666,1.9423076923076923,0.0015510245976351905
IND577101AAA,Chikmagalur_DC (Karnataka),0.0007993399203909752,2,2,3.8784183296378423,4.075572801182557,0.3333333333333333,1.9392091648189211,0.0015500872994278058
IND126102AAA,Jind_DC (Haryana),0.0007985473175943556,1,1,1.9392091648189211,1.9392091648189211,0.0,1.9392091648189211,0.0015485502768205401
IND414302AAB,Parner_Hindcwk_D (Maharashtra),0.0007985473175943555,2,2,3.8784183296378423,3.8784183296378423,0.5,1.9392091648189211,0.00154855027682054
IND458664AAA,Neemuch_KarjuDPP_D (Madhya Pradesh),0.0007985473175943555,1,1,1.9392091648189211,1.9392091648189211,0.0,1.9392091648189211,0.00154855027682054
IND721434AAB,Manglamaro_Bypassrd_D (West Bengal),0.0007985473175943555,1,1,1.9392091648189211,1.9392091648189211,0.0,1.9392091648189211,0.00154855027682054
IND787001AAA,LakhimpurN_SashPhkn_D (Assam),0.0007933953994163274,2,1,3.8784183296378423,2.7429787234042555,0.0,1.9392091648189211,0.0015385596298733105
IND470004AAA,Sagar_Bahreya_I (Madhya Pradesh),0.0007933953994163274,1,2,1.9392091648189211,3.8784183296378423,0.0,1.9392091648189211,0.0015385596298733105
IND533262AAA,Draksharamam_Anaipeta_D (Andhra Pradesh),0.000788639782636609,2,2,3.900410244441054,3.768996398861474,1.0,1.950205122220527,0.001538009343684798
IND756032AAA,Jaleswar_NaturDPP_D (Orissa),0.0007910175910264682,1,1,1.9392091648189211,2.762962962962963,0.0,1.9392091648189211,0.0015339485620515124
IND131301AAA,Gohana_DvlalDPP_D (Haryana),0.0007890360840349191,1,1,1.9392091648189211,1.9392091648189211,0.0,1.9392091648189211,0.0015301060055333475
IND722151AAA,Simlapal_Central_D_1 (West Bengal),0.000789036084034919,1,1,1.9392091648189211,1.9392091648189211,0.0,1.9392091648189211,0.0015301060055333473
IND483770AAA,Barhi_Central_DPP_1 (Madhya Pradesh),0.000789036084034919,1,1,1.9392091648189211,1.9392091648189211,1.0,1.9392091648189211,0.0015301060055333473
IND591302AAB,Khanapur_StatinRD_D (Karnataka),0.000789036084034919,1,1,1.9392091648189211,1.8518518518518519,1.0,1.9392091648189211,0.0015301060055333473
IND721401AAA,Contai_Kanakpur_D (West Bengal),0.000789036084034919,1,1,1.9392091648189211,1.9392091648189211,0.0,1.9392091648189211,0.0015301060055333473
IND312403AAA,BariSadri_BhmprDPP_D (Rajasthan),0.000789036084034919,1,1,1.9392091648189211,1.9392091648189211,0.0,1.9392091648189211,0.0015301060055333473
IND247776AAA,Shamli_KarnalRd_D (Uttar Pradesh),0.0007985473175943556,1,1,1.9028213166144199,1.8055555555555554,0.0,1.9028213166144199,0.001519492858243805
IND845401AAA,Motihari_RajaBzr_D (Bihar),0.0007985473175943555,2,1,3.791061016670773,2.571428571428572,0.6666666666666666,1.8955305083353866,0.001513670802849488
IND247554AAA,Deoband_Ramvlg_D (Uttar Pradesh),0.0007977547147977359,1,2,1.8958333333333328,3.133007614431324,0.0,1.8958333333333328,0.001512409980137374
IND802158AAB,Jagdishpur_Wardno13_D (Bihar),0.000789036084034919,2,1,3.804074029683786,2.408450704225352,0.6666666666666666,1.902037014841893,0.0015007758378803144
IND144040AAA,Nakodar_ChowkDPP_D (Punjab),0.000789036084034919,2,1,3.7892091648189212,2.25,0.6666666666666666,1.8946045824094606,0.0014949113804989737
IND250002AAA,Meerut (Uttar Pradesh),0.0007898286868315388,3,1,5.640323091542604,2.0,0.3333333333333333,1.8801076971808681,0.0014849629935662335
IND480661AAA,Seoni_Kidwai_D (Madhya Pradesh),0.000802510331577454,3,2,5.434540778617435,3.8784183296378423,0.6666666666666666,1.8115135928724782,0.0014537583740731573
IND560043AAC,HBR Layout PC (Karnataka),0.0007993399203909752,4,3,7.253142789373815,5.648015873015873,0.3,1.8132856973434537,0.0014494316449606102
IND209111AAA,Pukhrayan_Arulimod_D (Uttar Pradesh),0.001605020663154908,1,1,0.9015873015873015,2.333333333333333,0.0,0.9015873015873015,0.0014470662486856945
IND814112AAA,Deoghar_Barmasia_D (Jharkhand),0.0007400268111105899,3,2,5.817627494456763,4.497582370560548,0.5,1.9392091648189211,0.0014350667743173765
IND847103AAA,Benipur_Javahar_D (Bihar),0.0007985473175943555,1,1,1.7916666666666667,2.0,0.0,1.7916666666666667,0.001430730610689887
IND135001AAA,YamunaNagar_DC (Haryana),0.0007989436189926653,2,1,3.5755728011825574,2.311111111111111,0.3333333333333333,1.7877864005912787,0.001428340536874267
IND251309AAB,Budhana_Busstand_D (Uttar Pradesh),0.0007890360840349191,1,1,1.8055555555555554,1.9718253968253971,0.0,1.8055555555555554,0.0014246484850630483
IND602024AAA,Chennai_Vepmpttu_DC (Tamil Nadu),0.0004042274262760509,1,2,3.523809523809524,4.608391608391608,1.0,3.523809523809524,0.0014244204544965606
IND507117AAB,Manuguru_AskNagar_D (Telangana),0.0007989436189926653,2,1,3.564209164818921,2.053363074811256,0.3333333333333333,1.7821045824094606,0.0014238010844936269
IND505122AAA,Jammikunta_ConduDPP_D (Telangana),0.0007910175910264681,2,1,3.5696439474276165,2.5365853658536586,0.3333333333333333,1.7848219737138082,0.0014118255780582027
IND151506AAA,Jhunir_BhaRDDPP_D (Punjab),0.000789036084034919,1,1,1.7692307692307694,1.4594594594594594,0.0,1.7692307692307694,0.0013959869179079338
IND140401AAA,Rajpura_DC (Punjab),0.0007894323854332288,2,3,3.522542498152254,5.817627494456763,0.5,1.761271249076127,0.0013904045635531295
IND506132AAA,Khanpur_Nrsampt_D (Telangana),0.0012114933746332232,1,1,1.1388888888888888,1.8403361344537812,0.0,1.1388888888888888,0.0013797563433322819
IND212402AAA,Phulpur_Shekhpur_D (Uttar Pradesh),0.000789036084034919,1,1,1.72,29.083333333333332,0.0,1.72,0.0013571420645400608
IND389001AAA,Godhra_DC (Gujarat),0.0008100400581453412,1,1,1.673469387755102,1.78,0.0,1.673469387755102,0.0013555772401615913
IND523105AAA,Kandukur_LICOffce_D (Andhra Pradesh),0.0007985473175943555,2,1,3.3874121246497877,1.3194444444444444,0.6666666666666666,1.6937060623248938,0.0013525044328628422
IND843301AAA,Sitamari_Durma_D (Bihar),0.00039471619271661435,2,1,6.7940503432494275,2.64,0.6666666666666666,3.3970251716247137,0.0013408608423062104
IND515201AAA,Hindupur_Parigi_D (Andhra Pradesh),0.0008080585511537919,1,2,1.6497662185856228,4.835664335664335,0.0,1.6497662185856228,0.0013331077003327684
IND174103AAA,Baddi_ByePass_D (Himachal Pradesh),0.0005916779876766118,3,1,6.664132615352128,1.9392091648189211,0.0,2.2213775384507093,0.001314340191820541
IND415605AAA,Chiplun_LxmiNiws_D (Maharashtra),0.00119247090751435,1,1,1.1017964071856288,2.4,0.0,1.1017964071856288,0.001313860161572697
IND508223AAA,Thirumalagiri_Xroad_D (Telangana),0.0007890360840349189,2,1,3.3238245494343057,1.804597701149425,0.6666666666666666,1.6619122747171529,0.0013113087532523866
IND501141AAA,Tandur_SnthiNGR_D (Telangana),0.0008080585511537919,1,1,1.6170212765957446,2.1538461538461537,1.0,1.6170212765957446,0.0013066478699508123
IND205135AAA,Shikohabad_Katrmira_D (Uttar Pradesh),0.0004042274262760509,1,1,3.100609756097561,2.3157894736842106,0.0,3.100609756097561,0.001253351501593731
IND574239AAA,Sullia_Srirampt_D (Karnataka),0.0007985473175943555,1,1,1.5620723362658844,1.5128205128205128,0.0,1.5620723362658844,0.00124738867401347
IND68004AAA,Thrissur_Poothole_D (Kerala),0.0008080585511537919,2,2,3.0781183932346723,4.788892637576849,0.3333333333333333,1.5390591966173361,0.0012436499445585237
IND148023AAA,Malerkotla_DC (Punjab),0.0008108326609419609,2,2,3.0604212860310422,3.8784183296378423,0.16666666666666666,1.5302106430155211,0.001240744767477984
IND562101AAA,Chikblapur_ShntiSgr_D (Karnataka),0.0008124178665352003,1,1,1.52,1.1430499325236168,0.0,1.52,0.0012348751571335044
IND581325AAA,Dandeli_RKComplx_D (Karnataka),0.000789036084034919,2,1,3.111936437546194,1.9196504688832055,0.3333333333333333,1.555968218773097,0.0012277150702235127
IND732204AAB,Paranpur_Nijgan_D (West Bengal),0.0004073978374625297,1,1,3.0,2.1538461538461537,0.0,3.0,0.001222193512387589
IND815353AAA,Madhupur_Sitarmrd_D (Jharkhand),0.0006282698167872146,2,3,3.8784183296378423,5.817627494456763,0.8333333333333334,1.9392091648189211,0.0012183465866928709
IND383001AAA,Himmatnagar_DC (Gujarat),0.0008080585511537919,1,1,1.5046610169491526,1.2526132404181185,0.0,1.5046610169491526,0.0012158542013335234
IND509203AAA,Bijnapally_nagar_D (Telangana),0.0007985473175943555,1,1,1.514705882352941,1.49,0.0,1.514705882352941,0.0012095643192973323
IND530043AAA,Visakhapatnam_VislkNgr_DC (Andhra Pradesh),0.0004042274262760509,1,2,2.9879227053140096,3.881118881118881,0.0,2.9879227053140096,0.0012078003050808575
IND400072AAJ,Mumbai_Tejpal_I (Maharashtra),0.0004050200290726706,2,1,5.933333333333334,2.1538461538461537,0.0,2.966666666666667,0.0012015594195822561
IND574221AAA,Kadaba_AnugrDPP_D (Karnataka),0.000789036084034919,1,1,1.5128205128205128,2.5903247038174637,0.0,1.5128205128205128,0.0011936699732835955
IND632402AAA,Ranipet_MBTRd_DC (Tamil Nadu),0.0004042274262760509,1,1,2.9523809523809526,1.5199999999999998,0.0,2.9523809523809526,0.0011934333537673885
IND509001AAA,Mahabubnagar_DC (Telangana),0.0008080585511537919,1,1,1.4736842105263155,1.514705882352941,0.0,1.4736842105263155,0.0011908231280161141
IND509301AAA,Jadcherla_Badeplly_D (Telangana),0.0007890360840349189,1,1,1.49,1.836734693877551,0.0,1.49,0.0011756637652120291
IND816107AAA,Pakur_Hatpada_D (Jharkhand),0.000789036084034919,1,1,1.488372093023256,1.9744897959183676,0.0,1.488372093023256,0.0011743792878659261
IND140301AAA,Chandigarh_Kharar_DC (Chandigarh),0.0008080585511537919,1,2,1.4468085106382975,3.800595238095238,0.3333333333333333,1.4468085106382975,0.0011691059889033582
IND713130AAA,Katwa_BSarani_D (West Bengal),0.0005383093993708819,2,2,4.306421741752089,4.216346153846153,0.3333333333333333,2.1532108708760447,0.0011590936506201371
